item,label
141245,4
141246,4
141247,8
141248,4
141249,4
141250,4
141251,10
141252,8
141253,4
141254,4
141255,4
141256,1
141257,8
141258,8
141259,8
141260,8
141261,4
141262,5
141263,4
141264,4
141265,4
141266,4
141267,4
141268,8
141269,11
141270,8
141271,4
141272,8
141273,8
141274,8
141275,4
141276,1
141277,8
141278,5
141279,8
141280,8
141281,8
141282,10
141283,4
141284,4
141285,8
141286,4
141287,11
141288,8
141289,4
141290,4
141291,4
141292,4
141293,4
141294,10
141295,8
141296,4
141297,1
141298,4
141299,4
141300,4
141301,4
141302,11
141303,4
141304,11
141305,11
141306,4
141307,4
141308,4
141309,4
141310,4
141311,4
141312,1
141313,11
141314,4
141315,4
141316,4
141317,4
141318,10
141319,8
141320,4
141321,4
141322,8
141323,4
141324,4
141325,4
141326,4
141327,4
141328,8
141329,4
141330,4
141331,11
141332,4
141333,4
141334,4
141335,5
141336,4
141337,4
141338,4
141339,4
141340,4
141341,4
141342,8
141343,8
141344,4
141345,5
141346,1
141347,8
141348,1
141349,4
141350,4
141351,8
141352,4
141353,4
141354,1
141355,1
141356,4
141357,8
141358,4
141359,4
141360,11
141361,4
141362,4
141363,8
141364,4
141365,8
141366,4
141367,4
141368,4
141369,4
141370,4
141371,11
141372,4
141373,4
141374,4
141375,4
141376,8
141377,8
141378,4
141379,4
141380,4
141381,4
141382,8
141383,8
141384,11
141385,1
141386,4
141387,4
141388,8
141389,10
141390,8
141391,4
141392,4
141393,4
141394,4
141395,4
141396,8
141397,4
141398,10
141399,4
141400,8
141401,4
141402,5
141403,4
141404,4
141405,8
141406,8
141407,4
141408,8
141409,4
141410,1
141411,4
141412,4
141413,4
141414,5
141415,8
141416,4
141417,8
141418,8
141419,4
141420,8
141421,8
141422,4
141423,4
141424,4
141425,4
141426,1
141427,4
141428,4
141429,4
141430,8
141431,8
141432,8
141433,8
141434,4
141435,4
141436,11
141437,1
141438,1
141439,4
141440,4
141441,4
141442,8
141443,1
141444,1
141445,4
141446,4
141447,4
141448,4
141449,10
141450,8
141451,4
141452,8
141453,4
141454,4
141455,4
141456,4
141457,4
141458,8
141459,1
141460,4
141461,4
141462,4
141463,4
141464,4
141465,4
141466,4
141467,4
141468,5
141469,8
141470,4
141471,4
141472,8
141473,4
141474,4
141475,4
141476,8
141477,4
141478,4
141479,8
141480,4
141481,4
141482,4
141483,4
141484,4
141485,4
141486,4
141487,5
141488,4
141489,8
141490,4
141491,8
141492,4
141493,4
141494,8
141495,8
141496,8
141497,8
141498,8
141499,4
141500,4
141501,4
141502,4
141503,4
141504,4
141505,4
141506,8
141507,1
141508,4
141509,4
141510,8
141511,4
141512,4
141513,4
141514,8
141515,8
141516,4
141517,10
141518,11
141519,8
141520,4
141521,4
141522,4
141523,8
141524,8
141525,10
141526,1
141527,4
141528,1
141529,8
141530,5
141531,4
141532,8
141533,4
141534,4
141535,8
141536,8
141537,1
141538,4
141539,4
141540,4
141541,4
141542,4
141543,4
141544,4
141545,4
141546,4
141547,4
141548,4
141549,4
141550,4
141551,8
141552,4
141553,4
141554,4
141555,4
141556,8
141557,8
141558,4
141559,11
141560,4
141561,1
141562,8
141563,8
141564,4
141565,4
141566,8
141567,4
141568,4
141569,8
141570,4
141571,8
141572,8
141573,8
141574,4
141575,1
141576,4
141577,4
141578,4
141579,8
141580,4
141581,4
141582,8
141583,11
141584,4
141585,4
141586,4
141587,8
141588,4
141589,8
141590,8
141591,8
141592,4
141593,4
141594,4
141595,4
141596,4
141597,9
141598,4
141599,8
141600,4
141601,8
141602,4
141603,4
141604,4
141605,8
141606,4
141607,8
141608,4
141609,4
141610,8
141611,4
141612,4
141613,8
141614,4
141615,8
141616,4
141617,4
141618,4
141619,4
141620,4
141621,1
141622,4
141623,4
141624,4
141625,4
141626,8
141627,8
141628,8
141629,8
141630,4
141631,4
141632,4
141633,4
141634,4
141635,8
141636,4
141637,8
141638,8
141639,4
141640,8
141641,4
141642,4
141643,4
141644,4
141645,4
141646,4
141647,4
141648,4
141649,4
141650,8
141651,8
141652,4
141653,4
141654,4
141655,4
141656,7
141657,8
141658,4
141659,4
141660,7
141661,4
141662,4
141663,4
141664,4
141665,4
141666,4
141667,4
141668,4
141669,8
141670,4
141671,4
141672,1
141673,4
141674,4
141675,8
141676,4
141677,4
141678,8
141679,4
141680,4
141681,4
141682,4
141683,4
141684,4
141685,4
141686,4
141687,8
141688,4
141689,4
141690,4
141691,8
141692,4
141693,4
141694,8
141695,8
141696,8
141697,4
141698,4
141699,4
141700,4
141701,4
141702,4
141703,4
141704,1
141705,4
141706,8
141707,8
141708,4
141709,4
141710,4
141711,4
141712,4
141713,4
141714,4
141715,4
141716,4
141717,4
141718,4
141719,8
141720,8
141721,4
141722,4
141723,4
141724,4
141725,4
141726,4
141727,4
141728,4
141729,4
141730,4
141731,4
141732,4
141733,4
141734,8
141735,4
141736,8
141737,4
141738,4
141739,8
141740,8
141741,4
141742,4
141743,8
141744,4
141745,4
141746,4
141747,4
141748,4
141749,4
141750,4
141751,8
141752,4
141753,4
141754,8
141755,4
141756,12
141757,9
141758,4
141759,4
141760,10
141761,4
141762,4
141763,4
141764,4
141765,4
141766,8
141767,4
141768,4
141769,4
141770,4
141771,12
141772,4
141773,4
141774,4
141775,4
141776,8
141777,4
141778,4
141779,8
141780,4
141781,4
141782,4
141783,4
141784,4
141785,6
141786,4
141787,5
141788,4
141789,4
141790,4
141791,4
141792,4
141793,4
141794,8
141795,8
141796,4
141797,4
141798,8
141799,8
141800,4
141801,4
141802,8
141803,4
141804,4
141805,4
141806,4
141807,4
141808,4
141809,4
141810,8
141811,8
141812,4
141813,4
141814,4
141815,7
141816,8
141817,1
141818,4
141819,4
141820,4
141821,4
141822,8
141823,8
141824,4
141825,8
141826,8
141827,8
141828,4
141829,4
141830,4
141831,4
141832,4
141833,8
141834,4
141835,8
141836,4
141837,4
141838,4
141839,4
141840,16
141841,4
141842,4
141843,4
141844,4
141845,8
141846,4
141847,4
141848,4
141849,6
141850,6
141851,8
141852,4
141853,4
141854,4
141855,4
141856,4
141857,4
141858,4
141859,8
141860,4
141861,4
141862,8
141863,8
141864,4
141865,4
141866,4
141867,4
141868,4
141869,4
141870,4
141871,4
141872,4
141873,4
141874,4
141875,4
141876,4
141877,4
141878,4
141879,8
141880,4
141881,4
141882,4
141883,8
141884,4
141885,4
141886,4
141887,4
141888,1
141889,4
141890,4
141891,4
141892,8
141893,8
141894,4
141895,11
141896,4
141897,8
141898,8
141899,4
141900,4
141901,4
141902,4
141903,8
141904,4
141905,4
141906,4
141907,4
141908,8
141909,4
141910,8
141911,8
141912,8
141913,4
141914,4
141915,8
141916,1
141917,4
141918,4
141919,4
141920,8
141921,4
141922,4
141923,8
141924,8
141925,4
141926,8
141927,4
141928,6
141929,1
141930,4
141931,4
141932,4
141933,4
141934,4
141935,4
141936,6
141937,4
141938,4
141939,4
141940,4
141941,8
141942,10
141943,8
141944,8
141945,10
141946,4
141947,4
141948,4
141949,4
141950,4
141951,4
141952,16
141953,4
141954,4
141955,8
141956,4
141957,4
141958,11
141959,4
141960,4
141961,4
141962,4
141963,4
141964,4
141965,8
141966,4
141967,4
141968,4
141969,1
141970,8
141971,8
141972,4
141973,4
141974,8
141975,4
141976,4
141977,4
141978,4
141979,4
141980,4
141981,4
141982,1
141983,4
141984,4
141985,4
141986,4
141987,1
141988,8
141989,4
141990,4
141991,1
141992,4
141993,1
141994,4
141995,8
141996,4
141997,4
141998,4
141999,4
142000,4
142001,8
142002,4
142003,4
142004,4
142005,4
142006,8
142007,1
142008,1
142009,4
142010,8
142011,4
142012,4
142013,10
142014,4
142015,4
142016,4
142017,4
142018,8
142019,4
142020,4
142021,8
142022,4
142023,8
142024,10
142025,8
142026,12
142027,1
142028,8
142029,4
142030,4
142031,1
142032,1
142033,1
142034,1
142035,4
142036,4
142037,4
142038,8
142039,8
142040,8
142041,8
142042,8
142043,4
142044,4
142045,4
142046,6
142047,4
142048,8
142049,16
142050,4
142051,4
142052,4
142053,4
142054,1
142055,4
142056,4
142057,4
142058,8
142059,4
142060,4
142061,4
142062,4
142063,8
142064,4
142065,10
142066,4
142067,8
142068,4
142069,8
142070,4
142071,4
142072,8
142073,1
142074,1
142075,1
142076,8
142077,4
142078,4
142079,8
142080,4
142081,10
142082,8
142083,4
142084,4
142085,4
142086,10
142087,8
142088,1
142089,8
142090,8
142091,4
142092,1
142093,4
142094,8
142095,4
142096,4
142097,4
142098,4
142099,4
142100,4
142101,4
142102,4
142103,4
142104,4
142105,6
142106,1
142107,8
142108,4
142109,4
142110,8
142111,4
142112,4
142113,4
142114,4
142115,8
142116,4
142117,4
142118,1
142119,4
142120,4
142121,4
142122,1
142123,8
142124,4
142125,1
142126,4
142127,1
142128,4
142129,4
142130,8
142131,4
142132,4
142133,4
142134,4
142135,8
142136,4
142137,4
142138,1
142139,4
142140,1
142141,4
142142,4
142143,4
142144,1
142145,4
142146,1
142147,1
142148,8
142149,4
142150,8
142151,4
142152,4
142153,4
142154,8
142155,4
142156,8
142157,4
142158,4
142159,1
142160,4
142161,8
142162,4
142163,1
142164,1
142165,8
142166,8
142167,4
142168,1
142169,8
142170,1
142171,4
142172,8
142173,4
142174,1
142175,4
142176,1
142177,4
142178,4
142179,8
142180,8
142181,4
142182,4
142183,4
142184,8
142185,4
142186,1
142187,8
142188,8
142189,1
142190,4
142191,8
142192,8
142193,8
142194,8
142195,8
142196,4
142197,1
142198,4
142199,1
142200,4
142201,1
142202,8
142203,4
142204,4
142205,4
142206,4
142207,1
142208,11
142209,4
142210,1
142211,4
142212,1
142213,8
142214,4
142215,4
142216,1
142217,1
142218,8
142219,8
142220,8
142221,8
142222,4
142223,11
142224,7
142225,1
142226,1
142227,1
142228,4
142229,11
142230,4
142231,1
142232,4
142233,4
142234,8
142235,8
142236,4
142237,7
142238,8
142239,4
142240,4
142241,1
142242,8
142243,1
142244,8
142245,4
142246,1
142247,4
142248,4
142249,4
142250,1
142251,4
142252,4
142253,14
142254,4
142255,4
142256,4
142257,4
142258,4
142259,4
142260,4
142261,4
142262,11
142263,6
142264,1
142265,8
142266,1
142267,4
142268,4
142269,1
142270,1
142271,4
142272,8
142273,4
142274,4
142275,4
142276,9
142277,1
142278,8
142279,4
142280,16
142281,4
142282,11
142283,4
142284,1
142285,4
142286,4
142287,1
142288,8
142289,4
142290,8
142291,4
142292,1
142293,1
142294,4
142295,4
142296,8
142297,4
142298,16
142299,4
142300,4
142301,13
142302,1
142303,4
142304,8
142305,10
142306,1
142307,8
142308,8
142309,6
142310,1
142311,4
142312,4
142313,1
142314,4
142315,1
142316,1
142317,1
142318,4
142319,8
142320,8
142321,4
142322,4
142323,4
142324,8
142325,4
142326,14
142327,4
142328,4
142329,4
142330,4
142331,6
142332,1
142333,8
142334,8
142335,8
142336,4
142337,4
142338,13
142339,1
142340,6
142341,8
142342,8
142343,8
142344,8
142345,1
142346,8
142347,4
142348,4
142349,10
142350,4
142351,4
142352,4
142353,4
142354,4
142355,1
142356,1
142357,1
142358,4
142359,4
142360,9
142361,4
142362,8
142363,8
142364,1
142365,8
142366,4
142367,4
142368,4
142369,1
142370,1
142371,4
142372,4
142373,4
142374,4
142375,1
142376,8
142377,13
142378,1
142379,1
142380,1
142381,4
142382,8
142383,1
142384,8
142385,8
142386,4
142387,4
142388,8
142389,8
142390,1
142391,4
142392,4
142393,8
142394,4
142395,1
142396,4
142397,4
142398,4
142399,1
142400,8
142401,10
142402,4
142403,4
142404,4
142405,1
142406,1
142407,8
142408,4
142409,4
142410,4
142411,4
142412,4
142413,4
142414,1
142415,4
142416,8
142417,10
142418,1
142419,8
142420,4
142421,4
142422,4
142423,8
142424,4
142425,4
142426,4
142427,8
142428,4
142429,8
142430,1
142431,4
142432,4
142433,4
142434,7
142435,4
142436,4
142437,4
142438,4
142439,4
142440,1
142441,4
142442,13
142443,13
142444,1
142445,1
142446,1
142447,1
142448,4
142449,4
142450,1
142451,8
142452,1
142453,4
142454,4
142455,4
142456,5
142457,8
142458,1
142459,1
142460,1
142461,4
142462,4
142463,4
142464,8
142465,4
142466,8
142467,1
142468,8
142469,1
142470,4
142471,8
142472,4
142473,4
142474,8
142475,8
142476,1
142477,4
142478,1
142479,4
142480,4
142481,1
142482,8
142483,4
142484,4
142485,10
142486,4
142487,1
142488,4
142489,4
142490,4
142491,4
142492,4
142493,8
142494,4
142495,4
142496,4
142497,4
142498,4
142499,4
142500,4
142501,4
142502,4
142503,8
142504,8
142505,8
142506,1
142507,8
142508,4
142509,4
142510,6
142511,4
142512,8
142513,8
142514,4
142515,4
142516,1
142517,8
142518,10
142519,5
142520,1
142521,4
142522,4
142523,8
142524,4
142525,4
142526,8
142527,4
142528,8
142529,8
142530,8
142531,8
142532,4
142533,4
142534,4
142535,4
142536,4
142537,1
142538,5
142539,15
142540,1
142541,10
142542,4
142543,4
142544,4
142545,8
142546,8
142547,1
142548,1
142549,4
142550,4
142551,4
142552,4
142553,4
142554,4
142555,4
142556,1
142557,4
142558,4
142559,8
142560,1
142561,1
142562,8
142563,4
142564,4
142565,4
142566,4
142567,8
142568,4
142569,4
142570,10
142571,1
142572,1
142573,8
142574,4
142575,8
142576,4
142577,4
142578,8
142579,8
142580,8
142581,4
142582,4
142583,1
142584,8
142585,4
142586,8
142587,4
142588,4
142589,4
142590,8
142591,4
142592,4
142593,8
142594,4
142595,5
142596,11
142597,4
142598,11
142599,4
142600,4
142601,6
142602,4
142603,8
142604,16
142605,8
142606,4
142607,8
142608,4
142609,4
142610,4
142611,11
142612,8
142613,4
142614,4
142615,8
142616,4
142617,4
142618,4
142619,4
142620,4
142621,4
142622,8
142623,8
142624,4
142625,6
142626,10
142627,4
142628,4
142629,4
142630,8
142631,1
142632,4
142633,4
142634,4
142635,1
142636,8
142637,1
142638,8
142639,4
142640,4
142641,4
142642,1
142643,4
142644,4
142645,4
142646,4
142647,4
142648,16
142649,4
142650,8
142651,4
142652,4
142653,8
142654,1
142655,1
142656,4
142657,4
142658,4
142659,4
142660,4
142661,1
142662,4
142663,4
142664,8
142665,4
142666,4
142667,4
142668,4
142669,4
142670,8
142671,4
142672,4
142673,4
142674,4
142675,4
142676,4
142677,8
142678,1
142679,4
142680,8
142681,8
142682,4
142683,4
142684,8
142685,8
142686,8
142687,4
142688,4
142689,8
142690,4
142691,4
142692,1
142693,4
142694,4
142695,1
142696,1
142697,4
142698,8
142699,4
142700,4
142701,8
142702,4
142703,11
142704,16
142705,10
142706,4
142707,1
142708,8
142709,4
142710,4
142711,4
142712,4
142713,4
142714,4
142715,4
142716,8
142717,8
142718,4
142719,4
142720,4
142721,4
142722,4
142723,4
142724,1
142725,4
142726,4
142727,4
142728,4
142729,4
142730,8
142731,4
142732,4
142733,4
142734,1
142735,4
142736,4
142737,8
142738,1
142739,8
142740,8
142741,8
142742,1
142743,1
142744,8
142745,4
142746,4
142747,4
142748,4
142749,7
142750,1
142751,1
142752,11
142753,4
142754,4
142755,5
142756,8
142757,1
142758,4
142759,1
142760,1
142761,8
142762,4
142763,4
142764,1
142765,4
142766,4
142767,4
142768,4
142769,4
142770,8
142771,4
142772,8
142773,4
142774,8
142775,4
142776,4
142777,4
142778,8
142779,1
142780,1
142781,4
142782,8
142783,4
142784,8
142785,1
142786,4
142787,4
142788,4
142789,8
142790,1
142791,4
142792,8
142793,8
142794,8
142795,4
142796,4
142797,4
142798,4
142799,13
142800,4
142801,4
142802,4
142803,4
142804,4
142805,1
142806,4
142807,10
142808,4
142809,4
142810,4
142811,8
142812,8
142813,4
142814,4
142815,4
142816,1
142817,1
142818,1
142819,1
142820,4
142821,13
142822,11
142823,16
142824,4
142825,8
142826,8
142827,4
142828,4
142829,5
142830,8
142831,8
142832,8
142833,1
142834,0
142835,4
142836,4
142837,4
142838,4
142839,1
142840,4
142841,4
142842,8
142843,8
142844,8
142845,8
142846,4
142847,4
142848,4
142849,1
142850,8
142851,4
142852,4
142853,10
142854,4
142855,4
142856,8
142857,8
142858,4
142859,4
142860,4
142861,4
142862,4
142863,4
142864,8
142865,4
142866,8
142867,4
142868,8
142869,4
142870,4
142871,8
142872,1
142873,16
142874,4
142875,8
142876,1
142877,4
142878,8
142879,4
142880,4
142881,6
142882,4
142883,8
142884,4
142885,4
142886,1
142887,1
142888,4
142889,4
142890,4
142891,4
142892,4
142893,6
142894,4
142895,4
142896,8
142897,6
142898,4
142899,4
142900,4
142901,4
142902,4
142903,4
142904,4
142905,4
142906,4
142907,8
142908,4
142909,2
142910,8
142911,4
142912,1
142913,8
142914,4
142915,4
142916,4
142917,4
142918,4
142919,8
142920,8
142921,8
142922,4
142923,1
142924,1
142925,8
142926,8
142927,4
142928,4
142929,8
142930,4
142931,4
142932,8
142933,8
142934,8
142935,4
142936,4
142937,4
142938,3
142939,8
142940,4
142941,4
142942,4
142943,1
142944,4
142945,1
142946,1
142947,4
142948,4
142949,4
142950,1
142951,8
142952,4
142953,4
142954,1
142955,1
142956,1
142957,4
142958,4
142959,4
142960,4
142961,8
142962,4
142963,1
142964,8
142965,4
142966,4
142967,8
142968,4
142969,8
142970,8
142971,8
142972,4
142973,4
142974,1
142975,4
142976,4
142977,8
142978,10
142979,8
142980,1
142981,1
142982,4
142983,4
142984,1
142985,6
142986,8
142987,4
142988,4
142989,6
142990,4
142991,4
142992,4
142993,1
142994,11
142995,11
142996,8
142997,4
142998,8
142999,4
143000,1
143001,4
143002,8
143003,4
143004,8
143005,4
143006,4
143007,8
143008,4
143009,4
143010,4
143011,1
143012,4
143013,8
143014,4
143015,1
143016,4
143017,5
143018,4
143019,8
143020,8
143021,4
143022,4
143023,1
143024,5
143025,4
143026,4
143027,4
143028,1
143029,8
143030,8
143031,4
143032,4
143033,4
143034,8
143035,4
143036,4
143037,1
143038,1
143039,4
143040,8
143041,4
143042,1
143043,1
143044,4
143045,4
143046,4
143047,8
143048,1
143049,4
143050,4
143051,8
143052,8
143053,1
143054,4
143055,8
143056,4
143057,8
143058,4
143059,10
143060,4
143061,4
143062,1
143063,1
143064,5
143065,8
143066,8
143067,8
143068,8
143069,4
143070,4
143071,4
143072,8
143073,8
143074,8
143075,8
143076,8
143077,8
143078,4
143079,4
143080,4
143081,8
143082,1
143083,4
143084,8
143085,4
143086,4
143087,4
143088,4
143089,1
143090,1
143091,4
143092,5
143093,4
143094,4
143095,10
143096,1
143097,8
143098,8
143099,4
143100,1
143101,8
143102,8
143103,8
143104,4
143105,4
143106,4
143107,4
143108,1
143109,4
143110,1
143111,1
143112,4
143113,1
143114,8
143115,8
143116,4
143117,4
143118,8
143119,8
143120,8
143121,4
143122,1
143123,5
143124,4
143125,1
143126,4
143127,8
143128,8
143129,8
143130,8
143131,4
143132,4
143133,1
143134,4
143135,1
143136,1
143137,8
143138,4
143139,8
143140,4
143141,1
143142,4
143143,4
143144,4
143145,4
143146,4
143147,8
143148,4
143149,4
143150,4
143151,4
143152,8
143153,4
143154,1
143155,8
143156,4
143157,1
143158,1
143159,4
143160,4
143161,1
143162,1
143163,4
143164,8
143165,1
143166,4
143167,8
143168,1
143169,8
143170,4
143171,10
143172,4
143173,1
143174,1
143175,8
143176,8
143177,4
143178,8
143179,11
143180,8
143181,1
143182,4
143183,1
143184,8
143185,4
143186,4
143187,8
143188,1
143189,4
143190,1
143191,1
143192,8
143193,8
143194,8
143195,8
143196,4
143197,8
143198,8
143199,4
143200,8
143201,1
143202,8
143203,6
143204,4
143205,8
143206,1
143207,4
143208,8
143209,4
143210,1
143211,8
143212,10
143213,4
143214,1
143215,8
143216,4
143217,8
143218,1
143219,4
143220,4
143221,4
143222,8
143223,8
143224,1
143225,8
143226,8
143227,4
143228,1
143229,4
143230,4
143231,1
143232,1
143233,1
143234,4
143235,1
143236,4
143237,4
143238,1
143239,4
143240,4
143241,4
143242,8
143243,4
143244,8
143245,10
143246,4
143247,4
143248,1
143249,8
143250,8
143251,1
143252,4
143253,8
143254,4
143255,4
143256,4
143257,4
143258,8
143259,9
143260,8
143261,10
143262,4
143263,4
143264,10
143265,4
143266,11
143267,1
143268,1
143269,1
143270,1
143271,4
143272,17
143273,8
143274,4
143275,4
143276,1
143277,1
143278,8
143279,1
143280,10
143281,8
143282,4
143283,8
143284,16
143285,10
143286,4
