item,label
140923,-1
140924,-1
140925,-1
140926,-1
140927,-1
140928,-1
140929,-1
140930,-1
140931,-1
140932,11
140933,-1
140934,-1
140935,-1
140936,-1
140937,-1
140938,-1
140939,-1
140940,-1
140941,-1
140942,-1
140943,-1
140944,-1
140945,-1
140946,-1
140947,-1
140948,-1
140949,-1
140950,10
140951,-1
140952,-1
140953,-1
140954,-1
140955,-1
140956,-1
140957,-1
140958,-1
140959,-1
140960,-1
140961,-1
140962,-1
140963,-1
140964,16
140965,-1
140966,-1
140967,-1
140968,-1
140969,-1
140970,-1
140971,-1
140972,-1
140973,8
140974,-1
140975,-1
140976,-1
140977,-1
140978,-1
140979,-1
140980,-1
140981,-1
140982,10
140983,-1
140984,-1
140985,-1
140986,-1
140987,-1
140988,-1
140989,-1
140990,-1
140991,-1
140992,-1
140993,-1
140994,-1
140995,-1
140996,-1
140997,-1
140998,-1
140999,-1
141000,-1
141001,-1
141002,-1
141003,-1
141004,8
141005,-1
141006,-1
141007,-1
141008,-1
141009,-1
141010,-1
141011,-1
141012,-1
141013,-1
141014,-1
141015,-1
141016,-1
141017,-1
141018,4
141019,-1
141020,-1
141021,-1
141022,-1
141023,-1
141024,-1
141025,-1
141026,11
141027,-1
141028,-1
141029,-1
141030,-1
141031,-1
141032,16
141033,-1
141034,-1
141035,-1
141036,-1
141037,-1
141038,-1
141039,10
141040,-1
141041,-1
141042,-1
141043,-1
141044,-1
141045,-1
141046,-1
141047,-1
141048,-1
141049,-1
141050,-1
141051,-1
141052,-1
141053,-1
141054,-1
141055,-1
141056,11
141057,-1
141058,-1
141059,-1
141060,-1
141061,-1
141062,-1
141063,-1
141064,-1
141065,-1
141066,-1
141067,-1
141068,-1
141069,-1
141070,-1
141071,-1
141072,-1
141073,-1
141074,-1
141075,-1
141076,-1
141077,-1
141078,-1
141079,7
141080,-1
141081,-1
141082,-1
141083,-1
141084,-1
141085,8
141086,-1
141087,-1
141088,-1
141089,-1
141090,10
141091,-1
141092,-1
141093,-1
141094,-1
141095,-1
141096,-1
141097,-1
141098,2
141099,-1
141100,-1
141101,-1
141102,-1
141103,-1
141104,-1
141105,-1
141106,-1
141107,-1
141108,-1
141109,-1
141110,0
141111,-1
141112,-1
141113,-1
141114,-1
141115,-1
141116,-1
141117,-1
141118,-1
141119,-1
141120,-1
141121,-1
141122,-1
141123,-1
141124,-1
141125,-1
141126,-1
141127,-1
141128,-1
141129,-1
141130,-1
141131,-1
141132,-1
141133,-1
141134,-1
141135,16
141136,16
141137,16
141138,-1
141139,-1
141140,-1
141141,-1
141142,-1
141143,-1
141144,-1
141145,-1
141146,-1
141147,-1
141148,-1
141149,-1
141150,-1
141151,-1
141152,-1
141153,-1
141154,-1
141155,-1
141156,-1
141157,-1
141158,-1
141159,-1
141160,-1
141161,-1
141162,-1
141163,-1
141164,-1
141165,-1
141166,1
141167,-1
141168,-1
141169,-1
141170,-1
141171,-1
141172,-1
141173,-1
141174,-1
141175,-1
141176,-1
141177,-1
141178,-1
141179,-1
141180,-1
141181,-1
141182,-1
141183,-1
141184,-1
141185,-1
141186,-1
141187,-1
141188,-1
141189,-1
141190,10
141191,-1
141192,-1
141193,10
141194,-1
141195,-1
141196,-1
141197,-1
141198,-1
141199,-1
141200,-1
141201,-1
141202,-1
141203,-1
141204,-1
141205,-1
141206,-1
141207,-1
141208,-1
141209,-1
141210,-1
141211,-1
141212,-1
141213,-1
141214,-1
141215,-1
141216,-1
141217,-1
141218,-1
141219,-1
141220,-1
141221,-1
141222,-1
141223,-1
141224,-1
141225,-1
141226,-1
141227,1
141228,-1
141229,-1
141230,-1
141231,-1
141232,-1
141233,-1
141234,-1
141235,-1
141236,4
141237,-1
141238,-1
141239,-1
141240,-1
141241,-1
141242,-1
141243,-1
141244,-1
141245,-1
141246,-1
141247,-1
141248,-1
141249,-1
141250,-1
141251,10
141252,-1
141253,-1
141254,-1
141255,-1
141256,-1
141257,-1
141258,-1
141259,-1
141260,-1
141261,-1
141262,-1
141263,-1
141264,-1
141265,-1
141266,-1
141267,-1
141268,-1
141269,11
141270,-1
141271,-1
141272,-1
141273,-1
141274,-1
141275,-1
141276,-1
141277,-1
141278,-1
141279,-1
141280,-1
141281,-1
141282,-1
141283,-1
141284,-1
141285,-1
141286,-1
141287,-1
141288,-1
141289,-1
141290,-1
141291,-1
141292,-1
141293,4
141294,-1
141295,-1
141296,-1
141297,-1
141298,-1
141299,-1
141300,-1
141301,-1
141302,16
141303,-1
141304,11
141305,-1
141306,-1
141307,-1
141308,-1
141309,-1
141310,-1
141311,-1
141312,-1
141313,11
141314,-1
141315,-1
141316,-1
141317,-1
141318,10
141319,-1
141320,-1
141321,-1
141322,-1
141323,-1
141324,-1
141325,-1
141326,-1
141327,-1
141328,-1
141329,-1
141330,-1
141331,-1
141332,-1
141333,-1
141334,-1
141335,-1
141336,-1
141337,-1
141338,-1
141339,-1
141340,-1
141341,-1
141342,-1
141343,-1
141344,-1
141345,-1
141346,-1
141347,-1
141348,-1
141349,-1
141350,-1
141351,-1
141352,-1
141353,-1
141354,-1
141355,-1
141356,-1
141357,-1
141358,-1
141359,-1
141360,10
141361,-1
141362,-1
141363,-1
141364,-1
141365,-1
141366,-1
141367,-1
141368,-1
141369,-1
141370,-1
141371,11
141372,-1
141373,-1
141374,-1
141375,-1
141376,-1
141377,-1
141378,-1
141379,-1
141380,-1
141381,-1
141382,-1
141383,-1
141384,10
141385,-1
141386,-1
141387,-1
141388,-1
141389,10
141390,-1
141391,-1
141392,-1
141393,-1
141394,-1
141395,-1
141396,-1
141397,-1
141398,-1
141399,-1
141400,-1
141401,-1
141402,-1
141403,-1
141404,-1
141405,-1
141406,-1
141407,-1
141408,-1
141409,-1
141410,-1
141411,-1
141412,-1
141413,-1
141414,-1
141415,-1
141416,-1
141417,-1
141418,-1
141419,-1
141420,-1
141421,-1
141422,-1
141423,-1
141424,-1
141425,-1
141426,-1
141427,-1
141428,-1
141429,-1
141430,-1
141431,-1
141432,8
141433,-1
141434,-1
141435,-1
141436,-1
141437,-1
141438,-1
141439,-1
141440,-1
141441,-1
141442,-1
141443,-1
141444,-1
141445,-1
141446,-1
141447,-1
141448,-1
141449,-1
141450,-1
141451,-1
141452,-1
141453,-1
141454,-1
141455,-1
141456,-1
141457,-1
141458,-1
141459,-1
141460,-1
141461,-1
141462,-1
141463,-1
141464,-1
141465,-1
141466,-1
141467,-1
141468,-1
141469,-1
141470,-1
141471,-1
141472,-1
141473,-1
141474,-1
141475,-1
141476,-1
141477,-1
141478,-1
141479,-1
141480,-1
141481,-1
141482,-1
141483,-1
141484,-1
141485,-1
141486,-1
141487,-1
141488,-1
141489,-1
141490,-1
141491,-1
141492,-1
141493,-1
141494,-1
141495,-1
141496,-1
141497,-1
141498,-1
141499,-1
141500,-1
141501,-1
141502,-1
141503,-1
141504,-1
141505,-1
141506,-1
141507,-1
141508,-1
141509,-1
141510,-1
141511,-1
141512,-1
141513,-1
141514,-1
141515,-1
141516,-1
141517,10
141518,-1
141519,-1
141520,-1
141521,-1
141522,-1
141523,-1
141524,-1
141525,10
141526,-1
141527,-1
141528,1
141529,-1
141530,-1
141531,-1
141532,-1
141533,-1
141534,-1
141535,-1
141536,-1
141537,1
141538,-1
141539,-1
141540,-1
141541,-1
141542,-1
141543,-1
141544,-1
141545,-1
141546,-1
141547,-1
141548,-1
141549,-1
141550,-1
141551,-1
141552,-1
141553,-1
141554,-1
141555,-1
141556,-1
141557,-1
141558,-1
141559,-1
141560,-1
141561,-1
141562,-1
141563,-1
141564,-1
141565,-1
141566,-1
141567,-1
141568,-1
141569,-1
141570,-1
141571,-1
141572,-1
141573,-1
141574,-1
141575,1
141576,-1
141577,-1
141578,-1
141579,-1
141580,-1
141581,-1
141582,-1
141583,16
141584,-1
141585,-1
141586,-1
141587,-1
141588,-1
141589,-1
141590,-1
141591,-1
141592,-1
141593,3
141594,-1
141595,-1
141596,-1
141597,9
141598,-1
141599,-1
141600,-1
141601,-1
141602,-1
141603,-1
141604,-1
141605,-1
141606,-1
141607,-1
141608,-1
141609,-1
141610,-1
141611,-1
141612,-1
141613,-1
141614,-1
141615,-1
141616,-1
141617,-1
141618,-1
141619,-1
141620,-1
141621,-1
141622,-1
141623,-1
141624,-1
141625,-1
141626,-1
141627,-1
141628,-1
141629,-1
141630,-1
141631,-1
141632,-1
141633,-1
141634,-1
141635,-1
141636,-1
141637,-1
141638,-1
141639,-1
141640,-1
141641,-1
141642,-1
141643,-1
141644,-1
141645,-1
141646,-1
141647,-1
141648,-1
141649,-1
141650,-1
141651,-1
141652,-1
141653,-1
141654,-1
141655,-1
141656,5
141657,-1
141658,-1
141659,-1
141660,8
141661,-1
141662,-1
141663,-1
141664,-1
141665,-1
141666,-1
141667,-1
141668,-1
141669,-1
141670,-1
141671,-1
141672,1
141673,-1
141674,-1
141675,-1
141676,-1
141677,-1
141678,-1
141679,-1
141680,-1
141681,-1
141682,-1
141683,-1
141684,-1
141685,-1
141686,-1
141687,-1
141688,-1
141689,-1
141690,-1
141691,-1
141692,-1
141693,-1
141694,-1
141695,-1
141696,-1
141697,-1
141698,-1
141699,-1
141700,-1
141701,-1
141702,-1
141703,-1
141704,1
141705,-1
141706,-1
141707,-1
141708,-1
141709,-1
141710,-1
141711,-1
141712,-1
141713,-1
141714,-1
141715,-1
141716,-1
141717,-1
141718,-1
141719,-1
141720,-1
141721,-1
141722,-1
141723,-1
141724,-1
141725,-1
141726,-1
141727,-1
141728,-1
141729,-1
141730,-1
141731,-1
141732,-1
141733,-1
141734,-1
141735,-1
141736,-1
141737,-1
141738,-1
141739,-1
141740,-1
141741,-1
141742,-1
141743,-1
141744,-1
141745,-1
141746,-1
141747,-1
141748,-1
141749,-1
141750,-1
141751,-1
141752,-1
141753,-1
141754,-1
141755,-1
141756,16
141757,2
141758,-1
141759,-1
141760,-1
141761,-1
141762,-1
141763,-1
141764,-1
141765,-1
141766,-1
141767,-1
141768,-1
141769,-1
141770,-1
141771,16
141772,-1
141773,-1
141774,-1
141775,-1
141776,-1
141777,-1
141778,-1
141779,-1
141780,-1
141781,-1
141782,-1
141783,-1
141784,-1
141785,-1
141786,-1
141787,5
141788,-1
141789,-1
141790,-1
141791,-1
141792,-1
141793,-1
141794,-1
141795,-1
141796,-1
141797,-1
141798,-1
141799,-1
141800,-1
141801,-1
141802,-1
141803,-1
141804,-1
141805,-1
141806,-1
141807,-1
141808,-1
141809,-1
141810,-1
141811,-1
141812,-1
141813,-1
141814,-1
141815,8
141816,-1
141817,-1
141818,-1
141819,-1
141820,-1
141821,-1
141822,-1
141823,-1
141824,-1
141825,-1
141826,-1
141827,-1
141828,-1
141829,-1
141830,-1
141831,-1
141832,-1
141833,-1
141834,-1
141835,-1
141836,-1
141837,-1
141838,-1
141839,-1
141840,16
141841,-1
141842,-1
141843,-1
141844,-1
141845,-1
141846,-1
141847,-1
141848,-1
141849,-1
141850,-1
141851,-1
141852,-1
141853,-1
141854,-1
141855,-1
141856,-1
141857,-1
141858,-1
141859,-1
141860,-1
141861,-1
141862,-1
141863,-1
141864,-1
141865,-1
141866,-1
141867,-1
141868,-1
141869,-1
141870,-1
141871,-1
141872,-1
141873,-1
141874,-1
141875,-1
141876,-1
141877,-1
141878,-1
141879,-1
141880,-1
141881,-1
141882,-1
141883,-1
141884,-1
141885,-1
141886,-1
141887,-1
141888,-1
141889,-1
141890,-1
141891,-1
141892,-1
141893,-1
141894,-1
141895,10
141896,-1
141897,-1
141898,-1
141899,-1
141900,-1
141901,-1
141902,-1
141903,-1
141904,-1
141905,-1
141906,-1
141907,-1
141908,-1
141909,-1
141910,-1
141911,-1
141912,-1
141913,-1
141914,-1
141915,-1
141916,1
141917,-1
141918,-1
141919,-1
141920,-1
141921,-1
141922,-1
141923,-1
141924,-1
141925,-1
141926,-1
141927,-1
141928,-1
141929,-1
141930,-1
141931,-1
141932,-1
141933,-1
141934,-1
141935,-1
141936,-1
141937,-1
141938,4
141939,-1
141940,-1
141941,-1
141942,10
141943,-1
141944,-1
141945,-1
141946,-1
141947,-1
141948,-1
141949,-1
141950,-1
141951,-1
141952,16
141953,-1
141954,-1
141955,-1
141956,-1
141957,-1
141958,8
141959,-1
141960,-1
141961,-1
141962,-1
141963,-1
141964,-1
141965,-1
141966,-1
141967,-1
141968,-1
141969,-1
141970,-1
141971,-1
141972,-1
141973,-1
141974,-1
141975,-1
141976,-1
141977,-1
141978,-1
141979,-1
141980,-1
141981,-1
141982,-1
141983,-1
141984,-1
141985,-1
141986,-1
141987,-1
141988,-1
141989,-1
141990,-1
141991,-1
141992,-1
141993,-1
141994,-1
141995,-1
141996,-1
141997,-1
141998,-1
141999,-1
142000,-1
142001,-1
142002,-1
142003,-1
142004,-1
142005,-1
142006,-1
142007,-1
142008,-1
142009,4
142010,-1
142011,-1
142012,-1
142013,-1
142014,-1
142015,-1
142016,-1
142017,-1
142018,-1
142019,-1
142020,-1
142021,-1
142022,-1
142023,-1
142024,10
142025,-1
142026,12
142027,-1
142028,-1
142029,-1
142030,-1
142031,-1
142032,-1
142033,-1
142034,-1
142035,-1
142036,-1
142037,-1
142038,-1
142039,-1
142040,-1
142041,-1
142042,-1
142043,-1
142044,-1
142045,-1
142046,-1
142047,-1
142048,-1
142049,16
142050,-1
142051,-1
142052,-1
142053,-1
142054,-1
142055,-1
142056,-1
142057,-1
142058,-1
142059,-1
142060,-1
142061,-1
142062,-1
142063,-1
142064,-1
142065,-1
142066,-1
142067,-1
142068,-1
142069,-1
142070,-1
142071,-1
142072,-1
142073,-1
142074,-1
142075,-1
142076,-1
142077,4
142078,-1
142079,-1
142080,-1
142081,-1
142082,-1
142083,-1
142084,-1
142085,-1
142086,-1
142087,-1
142088,-1
142089,-1
142090,-1
142091,-1
142092,-1
142093,-1
142094,-1
142095,-1
142096,-1
142097,-1
142098,-1
142099,-1
142100,-1
142101,-1
142102,-1
142103,-1
142104,-1
142105,-1
142106,-1
142107,-1
142108,-1
142109,-1
142110,-1
142111,-1
142112,-1
142113,-1
142114,-1
142115,-1
142116,-1
142117,-1
142118,-1
142119,-1
142120,-1
142121,-1
142122,-1
142123,-1
142124,-1
142125,-1
142126,-1
142127,-1
142128,-1
142129,-1
142130,-1
142131,-1
142132,-1
142133,-1
142134,-1
142135,-1
142136,-1
142137,-1
142138,-1
142139,-1
142140,-1
142141,-1
142142,-1
142143,-1
142144,-1
142145,-1
142146,-1
142147,-1
142148,-1
142149,-1
142150,-1
142151,-1
142152,-1
142153,-1
142154,-1
142155,-1
142156,-1
142157,-1
142158,-1
142159,-1
142160,-1
142161,-1
142162,-1
142163,-1
142164,-1
142165,-1
142166,-1
142167,-1
142168,-1
142169,-1
142170,-1
142171,-1
142172,-1
142173,-1
142174,-1
142175,-1
142176,-1
142177,-1
142178,-1
142179,-1
142180,-1
142181,-1
142182,-1
142183,-1
142184,-1
142185,-1
142186,-1
142187,-1
142188,-1
142189,-1
142190,-1
142191,-1
142192,-1
142193,-1
142194,-1
142195,-1
142196,-1
142197,-1
142198,-1
142199,-1
142200,-1
142201,-1
142202,-1
142203,-1
142204,-1
142205,-1
142206,-1
142207,-1
142208,11
142209,-1
142210,-1
142211,-1
142212,-1
142213,-1
142214,-1
142215,-1
142216,-1
142217,-1
142218,-1
142219,-1
142220,-1
142221,-1
142222,-1
142223,16
142224,-1
142225,-1
142226,-1
142227,-1
142228,-1
142229,5
142230,-1
142231,-1
142232,-1
142233,-1
142234,-1
142235,-1
142236,-1
142237,-1
142238,-1
142239,-1
142240,-1
142241,-1
142242,-1
142243,-1
142244,-1
142245,-1
142246,-1
142247,-1
142248,-1
142249,-1
142250,-1
142251,-1
142252,-1
142253,-1
142254,-1
142255,-1
142256,-1
142257,-1
142258,-1
142259,-1
142260,-1
142261,-1
142262,11
142263,-1
142264,-1
142265,-1
142266,-1
142267,4
142268,-1
142269,1
142270,-1
142271,-1
142272,-1
142273,-1
142274,-1
142275,-1
142276,9
142277,-1
142278,-1
142279,-1
142280,16
142281,-1
142282,10
142283,-1
142284,-1
142285,-1
142286,-1
142287,1
142288,-1
142289,-1
142290,-1
142291,-1
142292,-1
142293,-1
142294,-1
142295,-1
142296,-1
142297,-1
142298,16
142299,-1
142300,-1
142301,-1
142302,-1
142303,-1
142304,-1
142305,10
142306,-1
142307,-1
142308,-1
142309,-1
142310,-1
142311,-1
142312,-1
142313,-1
142314,-1
142315,-1
142316,-1
142317,1
142318,-1
142319,-1
142320,-1
142321,-1
142322,-1
142323,-1
142324,-1
142325,-1
142326,-1
142327,3
142328,-1
142329,-1
142330,-1
142331,-1
142332,-1
142333,-1
142334,-1
142335,-1
142336,-1
142337,-1
142338,-1
142339,-1
142340,6
142341,-1
142342,-1
142343,-1
142344,-1
142345,-1
142346,-1
142347,-1
142348,-1
142349,10
142350,-1
142351,-1
142352,-1
142353,-1
142354,-1
142355,-1
142356,-1
142357,16
142358,-1
142359,-1
142360,5
142361,-1
142362,-1
142363,-1
142364,1
142365,-1
142366,-1
142367,-1
142368,-1
142369,-1
142370,-1
142371,-1
142372,-1
142373,-1
142374,-1
142375,-1
142376,-1
142377,-1
142378,-1
142379,-1
142380,-1
142381,-1
142382,-1
142383,-1
142384,-1
142385,-1
142386,-1
142387,-1
142388,-1
142389,-1
142390,-1
142391,3
142392,-1
142393,-1
142394,-1
142395,1
142396,-1
142397,-1
142398,-1
142399,1
142400,-1
142401,10
142402,-1
142403,-1
142404,-1
142405,-1
142406,-1
142407,-1
142408,-1
142409,-1
142410,-1
142411,-1
142412,-1
142413,-1
142414,-1
142415,-1
142416,-1
142417,-1
142418,-1
142419,-1
142420,-1
142421,-1
142422,-1
142423,-1
142424,-1
142425,-1
142426,-1
142427,-1
142428,-1
142429,-1
142430,-1
142431,-1
142432,-1
142433,-1
142434,7
142435,-1
142436,-1
142437,-1
142438,-1
142439,-1
142440,-1
142441,-1
142442,-1
142443,13
142444,-1
142445,1
142446,-1
142447,1
142448,-1
142449,-1
142450,-1
142451,-1
142452,-1
142453,-1
142454,-1
142455,-1
142456,-1
142457,-1
142458,-1
142459,-1
142460,1
142461,-1
142462,-1
142463,-1
142464,-1
142465,3
142466,-1
142467,-1
142468,-1
142469,-1
142470,-1
142471,-1
142472,-1
142473,-1
142474,-1
142475,-1
142476,-1
142477,-1
142478,1
142479,-1
142480,-1
142481,-1
142482,8
142483,-1
142484,-1
142485,10
142486,-1
142487,-1
142488,-1
142489,-1
142490,-1
142491,-1
142492,-1
142493,-1
142494,-1
142495,-1
142496,-1
142497,-1
142498,-1
142499,-1
142500,-1
142501,-1
142502,-1
142503,-1
142504,-1
142505,-1
142506,-1
142507,-1
142508,-1
142509,-1
142510,-1
142511,-1
142512,-1
142513,-1
142514,-1
142515,-1
142516,-1
142517,-1
142518,10
142519,-1
142520,-1
142521,-1
142522,-1
142523,-1
142524,4
142525,-1
142526,-1
142527,-1
142528,-1
142529,-1
142530,-1
142531,-1
142532,-1
142533,-1
142534,-1
142535,-1
142536,-1
142537,-1
142538,-1
142539,15
142540,-1
142541,-1
142542,-1
142543,-1
142544,-1
142545,-1
142546,-1
142547,-1
142548,-1
142549,-1
142550,-1
142551,-1
142552,-1
142553,-1
142554,-1
142555,-1
142556,-1
142557,-1
142558,-1
142559,-1
142560,-1
142561,-1
142562,-1
142563,-1
142564,-1
142565,-1
142566,-1
142567,-1
142568,-1
142569,-1
142570,10
142571,-1
142572,-1
142573,-1
142574,-1
142575,-1
142576,-1
142577,-1
142578,-1
142579,-1
142580,-1
142581,-1
142582,-1
142583,-1
142584,-1
142585,-1
142586,-1
142587,-1
142588,-1
142589,-1
142590,-1
142591,-1
142592,-1
142593,-1
142594,-1
142595,-1
142596,16
142597,-1
142598,10
142599,-1
142600,-1
142601,-1
142602,-1
142603,-1
142604,16
142605,-1
142606,-1
142607,-1
142608,-1
142609,-1
142610,-1
142611,11
142612,-1
142613,-1
142614,-1
142615,-1
142616,-1
142617,-1
142618,-1
142619,-1
142620,-1
142621,-1
142622,-1
142623,-1
142624,-1
142625,-1
142626,10
142627,-1
142628,-1
142629,-1
142630,-1
142631,-1
142632,-1
142633,-1
142634,-1
142635,-1
142636,-1
142637,-1
142638,-1
142639,-1
142640,-1
142641,-1
142642,-1
142643,-1
142644,-1
142645,-1
142646,-1
142647,-1
142648,16
142649,-1
142650,-1
142651,-1
142652,-1
142653,-1
142654,-1
142655,-1
142656,-1
142657,-1
142658,-1
142659,-1
142660,-1
142661,-1
142662,-1
142663,-1
142664,-1
142665,-1
142666,-1
142667,-1
142668,-1
142669,-1
142670,-1
142671,-1
142672,-1
142673,-1
142674,-1
142675,-1
142676,-1
142677,-1
142678,-1
142679,-1
142680,-1
142681,-1
142682,-1
142683,-1
142684,-1
142685,-1
142686,-1
142687,-1
142688,-1
142689,-1
142690,-1
142691,-1
142692,1
142693,-1
142694,-1
142695,-1
142696,-1
142697,-1
142698,-1
142699,-1
142700,-1
142701,-1
142702,-1
142703,11
142704,16
142705,10
142706,-1
142707,-1
142708,-1
142709,-1
142710,-1
142711,-1
142712,-1
142713,-1
142714,-1
142715,-1
142716,-1
142717,-1
142718,-1
142719,-1
142720,-1
142721,-1
142722,-1
142723,-1
142724,-1
142725,-1
142726,-1
142727,-1
142728,-1
142729,-1
142730,-1
142731,-1
142732,-1
142733,-1
142734,-1
142735,-1
142736,-1
142737,-1
142738,-1
142739,-1
142740,-1
142741,-1
142742,-1
142743,-1
142744,-1
142745,-1
142746,-1
142747,-1
142748,-1
142749,8
142750,-1
142751,-1
142752,10
142753,-1
142754,-1
142755,-1
142756,-1
142757,-1
142758,-1
142759,-1
142760,-1
142761,-1
142762,-1
142763,-1
142764,-1
142765,-1
142766,-1
142767,-1
142768,-1
142769,-1
142770,-1
142771,-1
142772,-1
142773,-1
142774,-1
142775,-1
142776,-1
142777,-1
142778,-1
142779,-1
142780,-1
142781,-1
142782,-1
142783,-1
142784,-1
142785,1
142786,-1
142787,-1
142788,-1
142789,-1
142790,-1
142791,-1
142792,-1
142793,-1
142794,-1
142795,-1
142796,-1
142797,-1
142798,-1
142799,-1
142800,-1
142801,-1
142802,-1
142803,-1
142804,-1
142805,-1
142806,-1
142807,10
142808,-1
142809,-1
142810,-1
142811,-1
142812,-1
142813,-1
142814,-1
142815,-1
142816,-1
142817,-1
142818,-1
142819,-1
142820,-1
142821,-1
142822,-1
142823,-1
142824,-1
142825,-1
142826,-1
142827,-1
142828,-1
142829,-1
142830,-1
142831,-1
142832,-1
142833,-1
142834,0
142835,-1
142836,-1
142837,-1
142838,-1
142839,-1
142840,-1
142841,-1
142842,-1
142843,-1
142844,-1
